C00000935|07132017|25|382|40750
C00000935|07142017|200|64|32582
C00000935|07162017|15|590|31014
C00000935|07172017|25|498|58978
C00000935|07182017|35|556|251842
C00000935|07192017|25|398|56898
C00000935|07202017|25|234|15914
C00000935|07212017|28|262|241270
C00000935|07222017|500|2|1000
C00000935|07232017|19|384|14628
C00000935|07242017|15|526|145718
C00000935|07252017|45|500|190060
C00000935|07262017|25|318|33934
C00000935|07272017|50|466|157464
C00000935|07282017|150|134|32146
C00000935|07302017|25|640|28978
C00000935|07312017|100|1538|702364
C00000935|08012017|25|424|132908
C00000935|08022017|25|628|571834
C00000935|08032017|23|372|35018
C00000935|08042017|250|138|36068
C00000935|08062017|25|298|8468
C00000935|08072017|25|522|63128
C00000935|08082017|25|918|231218
C00000935|08092017|25|454|95734
C00000935|08102017|50|346|32504
C00000935|08112017|100|160|150620
C00000935|08132017|15|146|4572
C00000935|08142017|55|392|73096
C00000935|08152017|26|830|174008
C00000935|08162017|30|388|84212
C00000935|08172017|50|234|82760
C00000935|08182017|225|96|126866
C00000935|08202017|19|320|48134
C00000935|08212017|100|302|55908
C00000935|08222017|25|794|60372
C00000935|08232017|20|632|79912
C00000935|08242017|25|216|40976
C00000935|08252017|250|102|123972
C00000935|08262017|500|6|22000
C00000935|08272017|15|296|10406
C00000935|08282017|50|587|107080
C00000935|08292017|100|500|127972
C00000935|08302017|38|475|125922
C00000935|08312017|50|648|1343508
C00000984|01122017|5000|2|10000
C00000984|01262017|1000|2|2000
C00000984|03092017|48|4|192
C00000984|03232017|46|6|268
C00000984|04062017|46|6|268
C00000984|04202017|46|6|268
C00000984|05022017|44|4|176
C00000984|05182017|44|4|176
C00000984|06012017|29|8|254
C00000984|06152017|29|8|254
C00000984|06302017|29|8|254
C00000984|07132017|29|12|2284
C00000984|07182017|2500|2|5000
C00000984|07202017|5000|2|10000
C00000984|07212017|500|2|1000
C00000984|07272017|25|14|10334
C00000984|08082017|5000|2|10000
C00000984|08102017|25|14|2334
C00000984|08242017|23|12|334
C00000984|09072017|23|12|334
C00000984|09182017|5000|2|10000
C00000984|09212017|23|12|334
C00001016|01042017|211|2|422
C00001016|01102017|243|8|2114
C00001016|01162017|218|4|870
C00001016|01182017|261|4|1044
C00001016|01242017|220|6|1414
C00001016|01252017|203|2|406
C00001016|01262017|304|32|10048
C00001016|02032017|140|8|1368
C00001016|02072017|101|108|11808
C00001016|02082017|104|48|5574
C00001016|02132017|117|2|234
C00001016|02142017|115|14|1756
C00001016|02222017|108|238|30620
C00001016|02272017|120|108|12960
C00001016|02282017|130|8|998
C00001016|03032017|103|64|6946
C00001016|03072017|85|482|41538
C00001016|03082017|78|142|11822
C00001016|03152017|62|42|3122
C00001016|03202017|94|222|23458
C00001016|03212017|74|216|16904
C00001016|03262017|80|220|22278
C00001016|03302017|98|210|22996
C00001016|04042017|150|110|16500
C00001016|04072017|75|22|1890
C00001016|04102017|107|282|29318
C00001016|04112017|94|194|18656
C00001016|04122017|32|196|7012
C00001016|04132017|101|336|35772
C00001016|04192017|78|252|25300
C00001016|04202017|101|448|51438
C00001016|04242017|64|140|9692
C00001016|04252017|61|18|1198
C00001016|05032017|39|322|16214
C00001016|05052017|54|32|1626
C00001016|05082017|85|286|24164
C00001016|05092017|81|366|29632
C00001016|05102017|62|346|28036
C00001016|05122017|72|56|4248
C00001016|05162017|106|342|36978
C00001016|05222017|74|200|15636
C00001016|05232017|53|22|1272
C00001016|05302017|240|110|26400
C00001016|05312017|49|30|1424
C00001016|06062017|85|440|35252
C00001016|06072017|99|118|12450
C00001016|06132017|77|436|35290
C00001016|06202017|94|446|47032
C00001016|06252017|68|322|27166
C00001016|06262017|60|2|120
C00001016|06272017|131|250|31946
C00001016|07052017|92|350|31242
C00001016|07072017|60|22|1510
C00001016|07102017|80|120|10378
C00001016|07112017|106|384|36922
C00001016|07172017|93|84|8266
C00001016|07182017|95|994|101152
C00001016|07262017|69|40|3124
C00001016|07312017|270|110|29700
C00001016|08022017|108|58|6582
C00001016|08042017|37|30|1110
C00001016|08072017|88|506|42850
C00001016|08082017|67|58|4282
C00001016|08102017|81|148|12758
C00001016|08112017|55|66|3558
C00001016|08152017|62|228|16762
C00001016|08222017|80|682|62164
C00001016|08282017|60|2|120
C00001016|08292017|115|256|29930
C00001016|09052017|150|112|16800
C00001016|09062017|87|730|71688
C00001016|09082017|89|588|53398
C00001016|09152017|62|78|5036
C00001016|09192017|66|576|39420
C00001016|09212017|53|24|1324
C00001016|09252017|60|2|120
C00001016|09262017|126|32|4430
C00001180|01302017|300|2|600
C00001180|03312017|300|4|1200
C00001180|04262017|300|2|600
C00001180|05032017|300|2|600
C00001180|05202017|300|2|600
C00001180|05222017|300|6|3200
C00001180|06062017|575|12|12350
C00001180|07152017|500|2|1000
C00001180|07182017|500|4|2000
C00001180|08032017|500|4|2000
C00001180|08082017|300|2|600
C00001180|08312017|500|2|1000
C00001198|01102017|5000|6|30000
C00001198|01112017|5000|4|20000
C00001198|01132017|1875|32|85100
C00001198|01162017|5000|2|10000
C00001198|01172017|2750|4|11000
C00001198|01192017|3000|4|12000
C00001198|01202017|3000|4|12000
C00001198|01212017|192|2|384
C00001198|01222017|1000|2|2000
C00001198|01232017|2500|6|11000
C00001198|01242017|500|12|18500
C00001198|01252017|5000|2|10000
C00001198|01302017|750|4|3000
C00001198|02032017|5000|4|20000
C00001198|02042017|144|4|576
C00001198|02062017|1750|12|29000
C00001198|02092017|500|2|1000
C00001198|02142017|5000|2|10000
C00001198|02152017|500|4|2000
C00001198|02182017|96|6|690
C00001198|02212017|250|2|500
C00001198|02232017|5000|6|25000
C00001198|02272017|5000|2|10000
C00001198|03012017|175|4|700
C00001198|03022017|2500|2|5000
C00001198|03042017|96|6|690
C00001198|03152017|500|8|4000
C00001198|03162017|300|10|3900
C00001198|03172017|500|2|1000
C00001198|03182017|48|12|918
C00001198|03202017|5000|2|10000
C00001198|03232017|1000|8|8000
C00001198|03282017|5000|2|10000
C00001198|03302017|300|24|20700
C00001198|03312017|300|24|14700
C00001198|04012017|48|12|918
C00001198|04102017|2750|4|11000
C00001198|04112017|2500|2|5000
C00001198|04152017|57|14|1168
C00001198|04192017|500|2|1000
C00001198|04222017|500|2|1000
C00001198|04232017|500|2|1000
C00001198|04242017|500|2|1000
C00001198|04252017|2500|6|11000
C00001198|04282017|500|2|1000
C00001198|04302017|38|14|968
C00001198|05012017|5000|2|10000
C00001198|05022017|300|2|600
C00001198|05042017|2500|2|5000
C00001198|05112017|500|6|11500
C00001198|05132017|38|14|968
C00001198|05152017|563|4|2250
C00001198|05162017|3751|4|15002
C00001198|05172017|500|4|2000
C00001198|05182017|1000|14|24500
C00001198|05202017|500|2|1000
C00001198|05232017|5000|2|10000
C00001198|05252017|3000|4|12000
C00001198|05272017|38|16|1006
C00001198|05312017|500|2|1000
